Word,Frequency,Probability
roused,1,7.450454477723141e-05
royalties,3,0.00022351363433169424
royalty,1,7.450454477723141e-05
rudimentary,2,0.00014900908955446283
ruins,2,0.00014900908955446283
rule,4,0.00029801817910892565
rules,3,0.00022351363433169424
runs,1,7.450454477723141e-05
sake,4,0.00029801817910892565
samples,1,7.450454477723141e-05
satisfaction,1,7.450454477723141e-05
satisfactory,2,0.00014900908955446283
satisfy,2,0.00014900908955446283
satisfying,1,7.450454477723141e-05
save,1,7.450454477723141e-05
savoir,1,7.450454477723141e-05
scaffold,1,7.450454477723141e-05
scarcely,6,0.0004470272686633885
sceptic,1,7.450454477723141e-05
sceptical,1,7.450454477723141e-05
scepticism,4,0.00029801817910892565
schoolmen,1,7.450454477723141e-05
schools,2,0.00014900908955446283
science,29,0.002160631798539711
sciences,5,0.00037252272388615704
scientific,8,0.0005960363582178513
scope,8,0.0005960363582178513
scrutiny,3,0.00022351363433169424
sea,1,7.450454477723141e-05
search,4,0.00029801817910892565
searches,1,7.450454477723141e-05
secure,3,0.00022351363433169424
secures,1,7.450454477723141e-05
seek,6,0.0004470272686633885
seeks,2,0.00014900908955446283
seldom,1,7.450454477723141e-05
selfassertion,2,0.00014900908955446283
selfconsciousness,3,0.00022351363433169424
selfcontradictory,4,0.00029801817910892565
selfevidence,30,0.002235136343316942
selfevident,24,0.001788109074653554
selfinterest,1,7.450454477723141e-05
selfsubsistent,1,7.450454477723141e-05
sending,1,7.450454477723141e-05
sensation,18,0.0013410818059901655
sensations,20,0.0014900908955446282
sensationthe,1,7.450454477723141e-05
sense,94,0.007003427209059753
sensedata,115,0.008568022649381613
sensedatabrown,1,7.450454477723141e-05
sensedatacolour,1,7.450454477723141e-05
sensedatafor,1,7.450454477723141e-05
sensedatawhich,1,7.450454477723141e-05
sensedatum,17,0.001266577261212934
senseorgans,2,0.00014900908955446283
senses,22,0.001639099985099091
sensethoughts,1,7.450454477723141e-05
sentence,8,0.0005960363582178513
separate,6,0.0004470272686633885
separated,1,7.450454477723141e-05
sequel,1,7.450454477723141e-05
series,2,0.00014900908955446283
serve,1,7.450454477723141e-05
service,1,7.450454477723141e-05
set,14,0.0010430636268812397
sets,1,7.450454477723141e-05
setting,2,0.00014900908955446283
seventeenth,1,7.450454477723141e-05
severally,2,0.00014900908955446283
severe,1,7.450454477723141e-05
shade,5,0.00037252272388615704
shades,5,0.00037252272388615704
shadow,1,7.450454477723141e-05
shape,24,0.001788109074653554
shapes,5,0.00037252272388615704
share,5,0.00037252272388615704
shared,2,0.00014900908955446283
shares,2,0.00014900908955446283
sharing,1,7.450454477723141e-05
sharp,1,7.450454477723141e-05
sheets,1,7.450454477723141e-05
shining,3,0.00022351363433169424
shiny,1,7.450454477723141e-05
shock,1,7.450454477723141e-05
short,1,7.450454477723141e-05
shortly,1,7.450454477723141e-05
shut,5,0.00037252272388615704
sight,16,0.0011920727164357026
sign,4,0.00029801817910892565
signs,8,0.0005960363582178513
similarity,3,0.00022351363433169424
simple,6,0.0004470272686633885
simpler,3,0.00022351363433169424
simplicity,2,0.00014900908955446283
simplify,1,7.450454477723141e-05
simply,6,0.0004470272686633885
simultaneous,2,0.00014900908955446283
simultaneously,5,0.00037252272388615704
single,17,0.001266577261212934
singled,2,0.00014900908955446283
singular,2,0.00014900908955446283
sitting,4,0.00029801817910892565
situated,1,7.450454477723141e-05
skeleton,1,7.450454477723141e-05
sleeping,1,7.450454477723141e-05
slight,4,0.00029801817910892565
slightest,4,0.00029801817910892565
slowly,1,7.450454477723141e-05
smell,2,0.00014900908955446283
smelling,1,7.450454477723141e-05
smells,1,7.450454477723141e-05
smooth,2,0.00014900908955446283
smoothness,3,0.00022351363433169424
soandso,19,0.0014155863507673968
sober,1,7.450454477723141e-05
society,1,7.450454477723141e-05
sold,1,7.450454477723141e-05
sole,3,0.00022351363433169424
solicit,2,0.00014900908955446283
solicitation,1,7.450454477723141e-05
solid,1,7.450454477723141e-05
solution,3,0.00022351363433169424
solve,1,7.450454477723141e-05
solves,1,7.450454477723141e-05
solving,1,7.450454477723141e-05
somebodys,1,7.450454477723141e-05
sooner,5,0.00037252272388615704
sophistry,1,7.450454477723141e-05
sort,42,0.0031291908806437194
sorts,5,0.00037252272388615704
sought,4,0.00029801817910892565
soul,1,7.450454477723141e-05
souls,2,0.00014900908955446283
sound,8,0.0005960363582178513
sounds,7,0.0005215318134406199
sour,1,7.450454477723141e-05
source,8,0.0005960363582178513
sources,3,0.00022351363433169424
south,1,7.450454477723141e-05
space,73,0.005438831768737893
spacerelations,1,7.450454477723141e-05
spaces,11,0.0008195499925495455
spatial,3,0.00022351363433169424
speak,8,0.0005960363582178513
speaking,8,0.0005960363582178513
speakthat,1,7.450454477723141e-05
special,6,0.0004470272686633885
specially,1,7.450454477723141e-05
species,1,7.450454477723141e-05
spectacles,1,7.450454477723141e-05
spectator,3,0.00022351363433169424
speculation,3,0.00022351363433169424
speculative,1,7.450454477723141e-05
speech,1,7.450454477723141e-05
sphere,2,0.00014900908955446283
spiritual,3,0.00022351363433169424
spite,11,0.0008195499925495455
spoke,1,7.450454477723141e-05
spoken,4,0.00029801817910892565
spoons,1,7.450454477723141e-05
sprang,1,7.450454477723141e-05
staff,1,7.450454477723141e-05
stage,4,0.00029801817910892565
stages,1,7.450454477723141e-05
stand,7,0.0005215318134406199
standing,2,0.00014900908955446283
stands,6,0.0004470272686633885
start,7,0.0005215318134406199
started,1,7.450454477723141e-05
starting,1,7.450454477723141e-05
starts,1,7.450454477723141e-05
stated,6,0.0004470272686633885
statement,14,0.0010430636268812397
statements,6,0.0004470272686633885
state’s,1,7.450454477723141e-05
stating,2,0.00014900908955446283
status,4,0.00029801817910892565
step,1,7.450454477723141e-05
stock,2,0.00014900908955446283
stone,1,7.450454477723141e-05
stored,1,7.450454477723141e-05
straight,7,0.0005215318134406199
straightforward,1,7.450454477723141e-05
strange,5,0.00037252272388615704
strangeness,1,7.450454477723141e-05
stranger,1,7.450454477723141e-05
strangest,1,7.450454477723141e-05
strenuously,2,0.00014900908955446283
strict,3,0.00022351363433169424
strictly,7,0.0005215318134406199
strife,2,0.00014900908955446283
strike,1,7.450454477723141e-05
strikes,1,7.450454477723141e-05
striking,1,7.450454477723141e-05
strives,1,7.450454477723141e-05
striving,1,7.450454477723141e-05
strong,4,0.00029801817910892565
stronger,2,0.00014900908955446283
struck,1,7.450454477723141e-05
structure,1,7.450454477723141e-05
struggling,1,7.450454477723141e-05
student,2,0.00014900908955446283
students,4,0.00029801817910892565
studied,2,0.00014900908955446283
studies,1,7.450454477723141e-05
study,12,0.000894054537326777
subject,26,0.0019371181642080166
subjected,2,0.00014900908955446283
subjective,3,0.00022351363433169424
subjects,3,0.00022351363433169424
sublime,1,7.450454477723141e-05
subscribe,1,7.450454477723141e-05
subsequent,1,7.450454477723141e-05
subsequently,1,7.450454477723141e-05
subsist,5,0.00037252272388615704
subsists,2,0.00014900908955446283
substance,2,0.00014900908955446283
substantives,5,0.00037252272388615704
subsumed,1,7.450454477723141e-05
subsumptions,1,7.450454477723141e-05
succeed,3,0.00022351363433169424
success,1,7.450454477723141e-05
successful,3,0.00022351363433169424
succession,2,0.00014900908955446283
successively,1,7.450454477723141e-05
suchandsuch,3,0.00022351363433169424
suddenly,2,0.00014900908955446283
suffering,1,7.450454477723141e-05
suffice,4,0.00029801817910892565
sufficed,1,7.450454477723141e-05
suffices,2,0.00014900908955446283
sufficient,5,0.00037252272388615704
suggested,4,0.00029801817910892565
suggestion,1,7.450454477723141e-05
suggestions,1,7.450454477723141e-05
suggests,2,0.00014900908955446283
suitable,2,0.00014900908955446283
sum,3,0.00022351363433169424
sumtotal,1,7.450454477723141e-05
sun,31,0.0023096408880941737
sunrise,3,0.00022351363433169424
suns,1,7.450454477723141e-05
sunset,1,7.450454477723141e-05
supplied,1,7.450454477723141e-05
supplies,2,0.00014900908955446283
supply,3,0.00022351363433169424
support,8,0.0005960363582178513
suppose,26,0.0019371181642080166
supposed,22,0.001639099985099091
supposing,9,0.0006705409029950827
supposition,4,0.00029801817910892565
suprasensible,1,7.450454477723141e-05
surface,2,0.00014900908955446283
surprised,1,7.450454477723141e-05
surprising,3,0.00022351363433169424
surrender,1,7.450454477723141e-05
surrounded,1,7.450454477723141e-05
survey,4,0.00029801817910892565
surveys,1,7.450454477723141e-05
survive,1,7.450454477723141e-05
surviving,1,7.450454477723141e-05
suspect,2,0.00014900908955446283
suspended,1,7.450454477723141e-05
swamp,1,7.450454477723141e-05
swans,4,0.00029801817910892565
sweet,1,7.450454477723141e-05
synonymous,1,7.450454477723141e-05
synthesis,2,0.00014900908955446283
synthetic,3,0.00022351363433169424
systematic,2,0.00014900908955446283
systematize,1,7.450454477723141e-05
systems,2,0.00014900908955446283
table,87,0.006481895395619133
tableand,1,7.450454477723141e-05
tableare,1,7.450454477723141e-05
tablecloth,1,7.450454477723141e-05
tableit,1,7.450454477723141e-05
tableits,1,7.450454477723141e-05
tables,2,0.00014900908955446283
tactile,1,7.450454477723141e-05
takes,2,0.00014900908955446283
tap,1,7.450454477723141e-05
task,1,7.450454477723141e-05
taste,4,0.00029801817910892565
tasting,1,7.450454477723141e-05
taught,1,7.450454477723141e-05
tautology,2,0.00014900908955446283
tax,6,0.0004470272686633885
taxes,1,7.450454477723141e-05
teaching,2,0.00014900908955446283
telegram,1,7.450454477723141e-05
tells,8,0.0005960363582178513
temper,1,7.450454477723141e-05
temperaments,1,7.450454477723141e-05
tempted,1,7.450454477723141e-05
tend,2,0.00014900908955446283
tendency,2,0.00014900908955446283
tending,1,7.450454477723141e-05
tenet,1,7.450454477723141e-05
term,1,7.450454477723141e-05
terms,53,0.003948740873193265
testimony,5,0.00037252272388615704
texts,1,7.450454477723141e-05
texture,1,7.450454477723141e-05
theletters,1,7.450454477723141e-05
theoretical,1,7.450454477723141e-05
theoretically,5,0.00037252272388615704
theories,3,0.00022351363433169424
theory,22,0.001639099985099091
theses,1,7.450454477723141e-05
thesis,1,7.450454477723141e-05
thinking,11,0.0008195499925495455
thisthat,1,7.450454477723141e-05
thraldom,1,7.450454477723141e-05
throw,1,7.450454477723141e-05
throws,1,7.450454477723141e-05
thunder,3,0.00022351363433169424
thwarting,1,7.450454477723141e-05
time,60,0.004470272686633884
timeless,1,7.450454477723141e-05
timeorder,6,0.0004470272686633885
timerelations,1,7.450454477723141e-05
times,10,0.0007450454477723141
tincture,1,7.450454477723141e-05
told,3,0.00022351363433169424
tolerably,1,7.450454477723141e-05
tomorrow,11,0.0008195499925495455
tongue,1,7.450454477723141e-05
toothache,1,7.450454477723141e-05
topics,1,7.450454477723141e-05
total,1,7.450454477723141e-05
touch,14,0.0010430636268812397
touched,2,0.00014900908955446283
touches,1,7.450454477723141e-05
touching,3,0.00022351363433169424
touchleaves,1,7.450454477723141e-05
trademark,12,0.000894054537326777
trademarkcopyright,1,7.450454477723141e-05
tradition,2,0.00014900908955446283
traditional,1,7.450454477723141e-05
trains,1,7.450454477723141e-05
trammels,1,7.450454477723141e-05
transcribe,1,7.450454477723141e-05
transcription,1,7.450454477723141e-05
transfer,1,7.450454477723141e-05
transform,1,7.450454477723141e-05
transitory,1,7.450454477723141e-05
travel,3,0.00022351363433169424
travelled,2,0.00014900908955446283
travels,1,7.450454477723141e-05
treated,1,7.450454477723141e-05
treating,1,7.450454477723141e-05
treatment,1,7.450454477723141e-05
tree,22,0.001639099985099091
triangle,7,0.0005215318134406199
triangles,5,0.00037252272388615704
triangularity,2,0.00014900908955446283
trifling,1,7.450454477723141e-05
trivial,4,0.00029801817910892565
trotting,1,7.450454477723141e-05
trouble,1,7.450454477723141e-05
troubled,1,7.450454477723141e-05
troubles,1,7.450454477723141e-05
true,136,0.010132618089703472
truism,4,0.00029801817910892565
trust,2,0.00014900908955446283
trusted,1,7.450454477723141e-05
trustworthiness,5,0.00037252272388615704
trustworthy,2,0.00014900908955446283
truth,88,0.006556399940396364
truths,51,0.003799731783638802
tuning,1,7.450454477723141e-05
twos,2,0.00014900908955446283
type,1,7.450454477723141e-05
types,1,7.450454477723141e-05
typical,2,0.00014900908955446283
tyranny,1,7.450454477723141e-05
ultimate,7,0.0005215318134406199
ultimately,5,0.00037252272388615704
unable,3,0.00022351363433169424
unaccustomed,1,7.450454477723141e-05
unaffected,1,7.450454477723141e-05
unalloyed,2,0.00014900908955446283
unattainable,1,7.450454477723141e-05
uncertain,1,7.450454477723141e-05
uncertainty,3,0.00022351363433169424
unchangeable,2,0.00014900908955446283
unchanged,1,7.450454477723141e-05
unchanging,1,7.450454477723141e-05
uncomfortable,1,7.450454477723141e-05
uncommon,1,7.450454477723141e-05
unconscious,1,7.450454477723141e-05
unconsciously,2,0.00014900908955446283
undeniable,1,7.450454477723141e-05
undeniably,1,7.450454477723141e-05
underlie,1,7.450454477723141e-05
underlies,1,7.450454477723141e-05
underlying,2,0.00014900908955446283
understand,21,0.0015645954403218597
understandin,1,7.450454477723141e-05
understood,6,0.0004470272686633885
undertake,1,7.450454477723141e-05
undiminished,1,7.450454477723141e-05
undoubtedly,4,0.00029801817910892565
undue,1,7.450454477723141e-05
unduly,3,0.00022351363433169424
unenforceability,1,7.450454477723141e-05
unexamined,2,0.00014900908955446283
unexpectedly,1,7.450454477723141e-05
unexperienced,1,7.450454477723141e-05
unfamiliar,2,0.00014900908955446283
unhesitatingly,2,0.00014900908955446283
uniform,2,0.00014900908955446283
uniformities,3,0.00022351363433169424
uniformity,4,0.00029801817910892565
unimportant,1,7.450454477723141e-05
union,6,0.0004470272686633885
united,3,0.00022351363433169424
unites,1,7.450454477723141e-05
uniting,1,7.450454477723141e-05
unity,12,0.000894054537326777
universal,31,0.0023096408880941737
universality,2,0.00014900908955446283
universals,58,0.004321263597079422
universe,30,0.002235136343316942
unknowable,3,0.00022351363433169424
unknown,3,0.00022351363433169424
unlearn,1,7.450454477723141e-05
unlink,1,7.450454477723141e-05
unnecessary,2,0.00014900908955446283
unnecessary1,1,7.450454477723141e-05
unplausible,1,7.450454477723141e-05
unprotected,1,7.450454477723141e-05
unpublished,1,7.450454477723141e-05
unreal,2,0.00014900908955446283
unreality,2,0.00014900908955446283
unreasonable,2,0.00014900908955446283
unreflectingly,1,7.450454477723141e-05
unreflective,1,7.450454477723141e-05
unsafe,1,7.450454477723141e-05
unsolicited,1,7.450454477723141e-05
unsolved,1,7.450454477723141e-05
unsound,1,7.450454477723141e-05
unsuspected,1,7.450454477723141e-05
untrue,3,0.00022351363433169424
unusual,1,7.450454477723141e-05
unwarrantable,1,7.450454477723141e-05
unwise,1,7.450454477723141e-05
updated,1,7.450454477723141e-05
upset,1,7.450454477723141e-05
upstairs,1,7.450454477723141e-05
urged,3,0.00022351363433169424
urges,1,7.450454477723141e-05
usage,1,7.450454477723141e-05
useless,3,0.00022351363433169424
user,3,0.00022351363433169424
usual,3,0.00022351363433169424
utility,3,0.00022351363433169424
utter,2,0.00014900908955446283
uttering,2,0.00014900908955446283
utterly,2,0.00014900908955446283
vague,4,0.00029801817910892565
vagueness,1,7.450454477723141e-05
vaguer,1,7.450454477723141e-05
vain,1,7.450454477723141e-05
valid,10,0.0007450454477723141
validity,7,0.0005215318134406199
validly,4,0.00029801817910892565
valleys,1,7.450454477723141e-05
valuable,4,0.00029801817910892565
valueperhaps,1,7.450454477723141e-05
valuethrough,1,7.450454477723141e-05
variable,1,7.450454477723141e-05
variations,1,7.450454477723141e-05
variety,1,7.450454477723141e-05
variously,1,7.450454477723141e-05
vary,2,0.00014900908955446283
varying,1,7.450454477723141e-05
vast,1,7.450454477723141e-05
veil,1,7.450454477723141e-05
verbs,7,0.0005215318134406199
verification,1,7.450454477723141e-05
version,1,7.450454477723141e-05
view,51,0.003799731783638802
viewed,2,0.00014900908955446283
viewing,1,7.450454477723141e-05
views,5,0.00037252272388615704
viewwhich,1,7.450454477723141e-05
vindicate,1,7.450454477723141e-05
violates,1,7.450454477723141e-05
violent,1,7.450454477723141e-05
virtue,5,0.00037252272388615704
virtuous,1,7.450454477723141e-05
virus,1,7.450454477723141e-05
visit,2,0.00014900908955446283
visual,2,0.00014900908955446283
vital,2,0.00014900908955446283
vitally,2,0.00014900908955446283
vivid,2,0.00014900908955446283
vividness,2,0.00014900908955446283
voice,1,7.450454477723141e-05
voices,1,7.450454477723141e-05
void,1,7.450454477723141e-05
volume,1,7.450454477723141e-05
volunteer,1,7.450454477723141e-05
volunteers,4,0.00029801817910892565
votes,3,0.00022351363433169424
voyage,1,7.450454477723141e-05
waking,5,0.00037252272388615704
walk,1,7.450454477723141e-05
walks,1,7.450454477723141e-05
walled,1,7.450454477723141e-05
walls,1,7.450454477723141e-05
war,1,7.450454477723141e-05
warranties,1,7.450454477723141e-05
warrants,1,7.450454477723141e-05
waste,1,7.450454477723141e-05
wavemotion,6,0.0004470272686633885
wavemotions,4,0.00029801817910892565
waves,5,0.00037252272388615704
wear,1,7.450454477723141e-05
wearing,1,7.450454477723141e-05
weather,1,7.450454477723141e-05
weight,1,7.450454477723141e-05
west,1,7.450454477723141e-05
whatsoever,2,0.00014900908955446283
white,16,0.0011920727164357026
whiteness,19,0.0014155863507673968
wholly,17,0.001266577261212934
wide,3,0.00022351363433169424
wider,2,0.00014900908955446283
widespread,2,0.00014900908955446283
widest,4,0.00029801817910892565
window,1,7.450454477723141e-05
wisdom,2,0.00014900908955446283
wise,1,7.450454477723141e-05
wishes,5,0.00037252272388615704
wissen,1,7.450454477723141e-05
wonderful,1,7.450454477723141e-05
wooden,1,7.450454477723141e-05
word,38,0.0028311727015347937
wore,1,7.450454477723141e-05
worlds,4,0.00029801817910892565
worst,1,7.450454477723141e-05
worth,5,0.00037252272388615704
worthy,2,0.00014900908955446283
wrings,1,7.450454477723141e-05
writers,1,7.450454477723141e-05
writing,5,0.00037252272388615704
writings,2,0.00014900908955446283
written,3,0.00022351363433169424
wrong,6,0.0004470272686633885
wrongly,3,0.00022351363433169424
wrung,2,0.00014900908955446283
wwwgutenbergorg,5,0.00037252272388615704
wwwgutenbergorgcontact,1,7.450454477723141e-05
wwwgutenbergorgdonate,2,0.00014900908955446283
wwwgutenbergorglicense,1,7.450454477723141e-05
yesterday,4,0.00029801817910892565
yield,1,7.450454477723141e-05
‘ASIS’,1,7.450454477723141e-05
“Defects”,1,7.450454477723141e-05
“Information,1,7.450454477723141e-05
“Plain,2,0.00014900908955446283
“Project,5,0.00037252272388615704
“Right,1,7.450454477723141e-05
“the,1,7.450454477723141e-05
•,4,0.00029801817910892565
﻿The,1,7.450454477723141e-05
